IntCode,latitude,longitude,numacc,numones,meanspeed,maxdiffspeed,numroad,uniroad,ZipCode,StopSign,StopPerWay,TrafficLight,TrafficFlash,turnrestriction,noparking,vissigns,yielding,Complaints311,AccOverTime,STlist,STstr
4865,40.40674577077989,-79.94532954537421,0.2307692307692308,1,25.0,0.0,4.0,2.0,['15207'],1,0.75,0,,0,0,0,0,3,"[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]","['W ELIZABETH ST', 'LYTLE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W ELIZABETH ST LYTLE ST
4866,40.406449864590726,-79.94710064764121,0.0,1,25.0,0.0,3.0,2.0,['15207'],0,,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['W ELIZABETH ST', 'LADORA WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W ELIZABETH ST LADORA WAY
4867,40.40634598247095,-79.94772586276258,0.0,2,25.0,0.0,3.0,2.0,['15207'],1,1.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['W ELIZABETH ST', 'LANGHORN ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",W ELIZABETH ST LANGHORN ST
4868,40.44927491218006,-80.0647029049519,0.0,0,25.0,0.0,2.0,2.0,['15204'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELKINS WAY', 'TYNDALL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELKINS WAY TYNDALL ST
4869,40.44693144583447,-80.03620725280837,0.0,0,25.0,0.0,4.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELKTON ST', 'LORENZ AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELKTON ST LORENZ AVE
4870,40.44663342623272,-80.03586468750125,0.0,0,25.0,0.0,4.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELKTON ST', 'PARNASSUS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELKTON ST PARNASSUS WAY
4871,40.445412208871176,-80.03447459693139,0.0,0,25.0,0.0,4.0,2.0,['15220'],1,1.3333333333333333,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELKTON ST', 'FAIRVIEW AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELKTON ST FAIRVIEW AVE
4872,40.445949307096974,-80.03508582683038,0.0,0,25.0,0.0,4.0,2.0,['15220'],1,2.0,0,,0,2,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELKTON ST', 'MARLOW ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELKTON ST MARLOW ST
4873,40.44804301797871,-80.03734388374788,0.0,0,25.0,0.0,3.0,3.0,['15220'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELKTON ST', 'KOSSLER ST', 'RAMONA ST', 'None', 'None', 'None', 'None', 'None', 'None']",ELKTON ST KOSSLER ST RAMONA ST
4874,40.46385115919739,-79.95114129064348,0.0,2,25.0,0.0,3.0,2.0,['15224'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLA ST', 'GANGWISH ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLA ST GANGWISH ST
4875,40.46422962265572,-79.95076897115746,0.07692307692307693,4,25.0,0.0,4.0,2.0,['15224'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['ELLA ST', 'ROSINA WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLA ST ROSINA WAY
4876,40.46189729842027,-79.95284533206353,0.0,2,25.0,0.0,3.0,2.0,['15224'],1,0.5,0,,0,2,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLA ST', 'IDALINE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLA ST IDALINE ST
4877,40.46276254447208,-79.95214471114753,0.0,2,25.0,0.0,4.0,2.0,['15224'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLA ST', 'PANAMA WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLA ST PANAMA WAY
4878,40.46163301249458,-79.9530613818149,0.0,3,25.0,0.0,3.0,2.0,['15224'],0,,0,,0,2,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLA ST', 'MOTT WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLA ST MOTT WAY
4879,40.46314574699859,-79.95181210300531,1.8461538461538465,2,30.0,10.0,4.0,2.0,['15224'],0,,1,0.0,3,1,0,0,6,"[2, 4, 2, 1, 0, 2, 2, 0, 2, 1, 1, 2, 3, 2]","['ELLA ST', 'LIBERTY AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLA ST LIBERTY AVE
4880,40.399191668030774,-79.99575360543005,0.0,0,25.0,0.0,2.0,2.0,['15210'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLENDELL ST', 'GLADE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLENDELL ST GLADE ST
4881,40.44100075020397,-79.9669156787053,0.0,0,25.0,0.0,3.0,2.0,['15213'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLERS ST', 'PASSAGE WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLERS ST PASSAGE WAY
4882,40.44166551376792,-79.965649119162,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15213'],0,,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","['ELLERS ST', 'ROBINSON ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLERS ST ROBINSON ST
4883,40.44085267548851,-79.9678353281395,0.0,0,25.0,0.0,3.0,2.0,['15213'],1,3.0,0,,0,2,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLERS ST', 'WHITRIDGE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLERS ST WHITRIDGE ST
4884,40.4420728864544,-80.03566971723944,0.0,0,30.0,10.0,2.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLIOTT ST', 'PLANET ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLIOTT ST PLANET ST
4885,40.471439598118465,-80.01081694219008,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15214'],1,1.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['ELLIS ST', 'ELLZEY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLIS ST ELLZEY ST
4886,40.47104479880393,-80.01068055924759,0.0,0,25.0,0.0,2.0,2.0,['15214'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLIS ST', 'LEGION WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLIS ST LEGION WAY
4887,40.473474359769455,-80.01119978419224,0.0,0,25.0,0.0,3.0,2.0,['15214'],1,1.5,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLIS ST', 'MAYFIELD AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLIS ST MAYFIELD AVE
4888,40.473793887997545,-80.01125364770945,0.0,0,25.0,0.0,2.0,2.0,['15214'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLIS ST', 'SEARLES WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLIS ST SEARLES WAY
4889,40.47255162728653,-80.01117063782608,0.0,0,25.0,0.0,4.0,2.0,['15214'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLIS ST', 'HAWKINS AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLIS ST HAWKINS AVE
4890,40.459029494575574,-80.06807720261327,0.0,0,25.0,0.0,4.0,2.0,['15204'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLOPIA ST', 'UNIVERSAL ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLOPIA ST UNIVERSAL ST
4891,40.44924562556106,-79.94632728785496,0.0,0,25.0,0.0,3.0,2.0,['15213'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLSWORTH AVE', 'ELLSWORTH TER', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE ELLSWORTH TER
4892,40.453900792063386,-79.93432225665639,0.15384615384615385,1,25.0,0.0,3.0,2.0,['15232'],1,2.0,0,,0,0,1,0,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","['ELLSWORTH AVE', 'FILBERT ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE FILBERT ST
4893,40.456115407645136,-79.93079037804844,0.2307692307692308,0,25.0,0.0,4.0,2.0,['15232'],1,1.0,0,,0,0,0,0,5,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","['ELLSWORTH AVE', 'MARYLAND AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE MARYLAND AVE
4894,40.459143211253156,-79.92325388679845,0.15384615384615385,1,18.75,25.0,4.0,3.0,['15206'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]","['EAST BUSWAY', 'ELLSWORTH AVE', 'EMERSON ST', 'None', 'None', 'None', 'None', 'None', 'None']",EAST BUSWAY ELLSWORTH AVE EMERSON ST
4895,40.459055667878474,-79.92382083620141,0.07692307692307693,0,18.75,25.0,4.0,3.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","['EAST BUSWAY', 'ELLSWORTH AVE', 'YARDLEY WAY', 'None', 'None', 'None', 'None', 'None', 'None']",EAST BUSWAY ELLSWORTH AVE YARDLEY WAY
4896,40.45874901042507,-79.9257080804032,0.0,0,18.75,25.0,4.0,3.0,['15232'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['EAST BUSWAY', 'ELLSWORTH AVE', 'GREENBRIAR WAY', 'None', 'None', 'None', 'None', 'None', 'None']",EAST BUSWAY ELLSWORTH AVE GREENBRIAR WAY
4897,40.45861934329081,-79.92625119687047,0.0,1,18.75,25.0,4.0,3.0,['15232'],1,3.0,0,,2,0,1,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['EAST BUSWAY', 'ELLSWORTH AVE', 'LEHIGH AVE', 'None', 'None', 'None', 'None', 'None', 'None']",EAST BUSWAY ELLSWORTH AVE LEHIGH AVE
4898,40.450876414491155,-79.94305022497372,1.4615384615384617,0,25.0,0.0,4.0,2.0,['15213'],0,,1,0.0,5,0,0,0,6,"[1, 3, 0, 1, 1, 0, 2, 3, 3, 2, 0, 1, 1, 1]","['ELLSWORTH AVE', 'MOREWOOD AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE MOREWOOD AVE
4899,40.45108120258593,-79.94202530201619,0.0,0,25.0,0.0,3.0,2.0,['15213'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLSWORTH AVE', 'SHADYSIDE LN', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE SHADYSIDE LN
4900,40.45165890261314,-79.93990451829602,0.0,0,25.0,0.0,3.0,2.0,['15232'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLSWORTH AVE', 'PITCAIRN PL', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE PITCAIRN PL
4901,40.45368286020046,-79.93477529355988,0.2307692307692308,0,25.0,0.0,3.0,2.0,['15232'],1,1.0,0,,0,3,1,0,15,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0]","['ELLSWORTH AVE', 'S GRAHAM ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE S GRAHAM ST
4902,40.45474600015537,-79.93256853301492,2.5384615384615383,0,25.0,0.0,4.0,2.0,['15232'],0,,1,0.0,4,2,0,0,8,"[4, 3, 3, 4, 2, 4, 1, 2, 0, 1, 1, 2, 2, 4]","['ELLSWORTH AVE', 'S NEGLEY AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE S NEGLEY AVE
4903,40.455196326527116,-79.93176803776045,0.2307692307692308,0,25.0,0.0,4.0,2.0,['15232'],1,1.0,0,,0,0,1,0,6,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]","['ELLSWORTH AVE', 'SUMMERLEA ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE SUMMERLEA ST
4904,40.458479138368396,-79.92684339924827,0.07692307692307693,0,18.75,25.0,4.0,3.0,['15232'],0,,0,,0,0,0,0,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['EAST BUSWAY', 'ELLSWORTH AVE', 'LAMONT PL', 'None', 'None', 'None', 'None', 'None', 'None']",EAST BUSWAY ELLSWORTH AVE LAMONT PL
4905,40.45834645850122,-79.92736394739555,0.0,0,18.75,25.0,4.0,3.0,['15232'],1,1.3333333333333333,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['EAST BUSWAY', 'ELLSWORTH AVE', 'SPAHR ST', 'None', 'None', 'None', 'None', 'None', 'None']",EAST BUSWAY ELLSWORTH AVE SPAHR ST
4906,40.45919357175361,-79.92207193183613,1.1538461538461535,0,25.0,0.0,4.0,3.0,['15206'],0,,1,1.0,3,0,0,0,0,"[2, 0, 1, 0, 2, 1, 0, 3, 1, 0, 2, 0, 2, 1]","['ELLSWORTH AVE', 'SHADY AVE', 'SHAKESPEARE ST', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE SHADY AVE SHAKESPEARE ST
4907,40.45923440164388,-79.92267537116325,0.0,0,18.75,25.0,4.0,3.0,['15206'],1,4.0,0,,0,2,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['EAST BUSWAY', 'ELLSWORTH AVE', 'SWOPE ST', 'None', 'None', 'None', 'None', 'None', 'None']",EAST BUSWAY ELLSWORTH AVE SWOPE ST
4908,40.45783400539043,-79.92822091552766,0.0,0,25.0,0.0,3.0,2.0,['15232'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLSWORTH AVE', 'TAY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE TAY WAY
4909,40.447975846925786,-79.94769037459731,0.6923076923076923,0,25.0,0.0,3.0,2.0,['15213'],1,3.0,0,,0,2,0,0,2,"[0, 1, 2, 0, 0, 0, 1, 2, 0, 0, 1, 1, 1, 0]","['ELLSWORTH AVE', 'N NEVILLE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLSWORTH AVE N NEVILLE ST
4910,40.471677486079344,-80.00963929363546,0.0,0,31.66666666666667,10.0,3.0,2.0,['15214'],1,3.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELLZEY ST', 'PERRYSVILLE AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELLZEY ST PERRYSVILLE AVE
4911,40.415958356580745,-80.03512112886055,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['ELM SPRING CT', 'OAK LYNN CT', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELM SPRING CT OAK LYNN CT
4912,40.41522495635088,-80.03579234994777,0.0,0,25.0,0.0,3.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELM SPRING CT', 'ELM SPRING DR', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELM SPRING CT ELM SPRING DR
4913,40.41588268257547,-80.03596192511316,0.0,0,25.0,0.0,3.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELM SPRING CT', 'ELM SPRING DR', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELM SPRING CT ELM SPRING DR
4914,40.416366757314,-80.03658098251981,0.0,0,25.0,0.0,3.0,2.0,['15220'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELM SPRING DR', 'MAPLEVIEW DR', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELM SPRING DR MAPLEVIEW DR
4915,40.401973462815135,-80.01206496237913,0.0,0,17.0,24.0,3.0,2.0,['15226'],0,,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMBANK ST', 'INLAND WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMBANK ST INLAND WAY
4916,40.40161811795061,-80.01208717563902,0.0,0,25.0,0.0,4.0,2.0,['15226'],1,0.8,0,,0,2,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMBANK ST', 'MAYVILLE AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMBANK ST MAYVILLE AVE
4917,40.40089411269567,-80.01214552288076,0.0,0,25.0,0.0,4.0,2.0,['15226'],1,1.0,0,,0,0,0,0,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMBANK ST', 'FERNHILL AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMBANK ST FERNHILL AVE
4918,40.43205608115159,-80.04818233219994,0.0,0,25.0,0.0,3.0,2.0,['15205'],1,3.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMDALE RD', 'JEROME ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMDALE RD JEROME ST
4919,40.43059624174626,-80.04726929844217,0.0,0,25.0,0.0,4.0,2.0,['15205'],1,2.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMDALE RD', 'KEARNS AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMDALE RD KEARNS AVE
4920,40.432437702159696,-80.04842711149583,0.0,0,19.0,24.0,4.0,3.0,['15205'],0,,0,,0,1,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMDALE RD', 'SHADYHILL RD', 'SKY WAY', 'None', 'None', 'None', 'None', 'None', 'None']",ELMDALE RD SHADYHILL RD SKY WAY
4921,40.454102894931104,-79.92961640077647,0.0,0,25.0,0.0,4.0,2.0,['15232'],1,1.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'MARYLAND AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST MARYLAND AVE
4922,40.45355352495199,-79.93133747655057,0.0,0,25.0,0.0,3.0,2.0,['15232'],0,,0,,0,2,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'EWERS WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST EWERS WAY
4923,40.453697452778,-79.93087664498366,0.0,0,25.0,0.0,4.0,2.0,['15232'],1,1.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'SUMMERLEA ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST SUMMERLEA ST
4924,40.453033785068335,-79.93290582102112,0.0,4,25.0,0.0,4.0,2.0,['15232'],1,0.0,0,,0,0,0,0,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'IVY ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST IVY ST
4925,40.45288535114121,-79.9333503218072,0.0,2,25.0,0.0,3.0,2.0,['15232'],0,,0,,0,2,0,0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'URN WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST URN WAY
4926,40.45201277422332,-79.93582467807197,0.0,3,25.0,0.0,4.0,2.0,['15232'],0,,0,,0,8,0,0,4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'TELEPHONE WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST TELEPHONE WAY
4927,40.4539053924075,-79.93022467762793,0.0,0,25.0,0.0,4.0,2.0,['15232'],0,,0,,0,3,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'ROSARY WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST ROSARY WAY
4928,40.453186518887506,-79.93245157167233,0.0,2,25.0,0.0,4.0,2.0,['15232'],0,,0,,0,2,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'MYRTLE WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST MYRTLE WAY
4929,40.45341274506608,-79.9317768408489,1.4615384615384617,1,25.0,0.0,4.0,2.0,['15232'],1,1.5,0,,0,2,0,0,3,"[0, 1, 2, 1, 3, 1, 0, 2, 1, 3, 2, 1, 1, 1]","['ELMER ST', 'S NEGLEY AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST S NEGLEY AVE
4930,40.45276121856257,-79.93370754519475,0.0,4,25.0,0.0,4.0,2.0,['15232'],1,0.0,0,,0,5,0,0,5,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'FILBERT ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST FILBERT ST
4931,40.452275659105844,-79.93499120530599,0.0,3,25.0,0.0,4.0,2.0,['15232'],0,,0,,0,4,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMER ST', 'TELEGRAPH WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER ST TELEGRAPH WAY
4932,40.4622306215157,-79.90820885744802,0.15384615384615385,3,25.0,0.0,3.0,2.0,['15206'],0,,0,,0,0,0,0,0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['ELMER L WILLIAMS SQ', 'SHETLAND ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER L WILLIAMS SQ SHETLAND ST
4933,40.461949017816266,-79.90913631833988,0.07692307692307693,3,25.0,0.0,3.0,2.0,['15206'],1,0.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","['ELMER L WILLIAMS SQ', 'WINSLOW ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMER L WILLIAMS SQ WINSLOW ST
4934,40.48239181476565,-80.04353397013408,0.0,0,25.0,0.0,3.0,2.0,['15212'],0,,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMHURST AVE', 'TERMON AVE', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMHURST AVE TERMON AVE
4935,40.43924551567294,-80.0556993942354,0.15384615384615385,0,25.0,0.0,4.0,2.0,['15205'],1,2.0,0,,0,0,0,0,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]","['ELMONT ST', 'STRATMORE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMONT ST STRATMORE ST
4936,40.44017704922837,-80.0529810062244,0.07692307692307693,0,25.0,0.0,3.0,2.0,['15205'],0,,0,,0,0,0,0,0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMONT ST', 'NORWALK ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMONT ST NORWALK ST
4937,40.44320154757587,-79.9761855260249,0.0,1,6.25,25.0,4.0,2.0,['15219'],1,1.0,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMORE ST', 'REED ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMORE ST REED ST
4938,40.443952997743054,-79.97674707352033,0.0,1,25.0,0.0,4.0,2.0,['15219'],1,0.75,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMORE ST', 'ROSE ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMORE ST ROSE ST
4939,40.445224761222,-79.97768667780433,0.0,2,25.0,0.0,3.0,2.0,['15219'],1,0.5,0,,0,0,0,0,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMORE ST', 'HUMBER WAY', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMORE ST HUMBER WAY
4940,40.44457532786443,-79.97718991767987,0.0,2,25.0,0.0,4.0,2.0,['15219'],1,2.0,0,,0,0,0,0,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ELMORE ST', 'HEMANS ST', 'None', 'None', 'None', 'None', 'None', 'None', 'None']",ELMORE ST HEMANS ST
